sourceId,destinationId,relationship_type,source_system_name
59859005,386639001,AW,SNOMED CT
59919008,386639001,AW,SNOMED CT
60268006,14304000,AW,SNOMED CT
60348003,40388003,AW,SNOMED CT
60348003,71388002,AW,SNOMED CT
60348003,303476002,AW,SNOMED CT
60348003,387713003,AW,SNOMED CT
60446003,90739004,AW,SNOMED CT
60514000,34420000,AW,SNOMED CT
60684003,64572001,AW,SNOMED CT
60899001,38341003,AW,SNOMED CT
61452007,386639001,AW,SNOMED CT
61568004,386639001,AW,SNOMED CT
61575003,67362008,AW,SNOMED CT
61625009,387713003,AW,SNOMED CT
61628006,410942007,AW,SNOMED CT
61642003,417746004,AW,SNOMED CT
61669002,49062001,AW,SNOMED CT
61669002,119561005,AW,SNOMED CT
61669002,387713003,AW,SNOMED CT
61951009,386639001,AW,SNOMED CT
62240004,38341003,AW,SNOMED CT
62260007,73211009,AW,SNOMED CT
62888008,386639001,AW,SNOMED CT
62918002,310701003,AW,SNOMED CT
62973004,417746004,AW,SNOMED CT
63323000,417746004,AW,SNOMED CT
63362009,27550009,AW,SNOMED CT
63510008,56019007,AW,SNOMED CT
63510008,73211009,AW,SNOMED CT
63637002,386639001,AW,SNOMED CT
63757006,73774007,AW,SNOMED CT
63957000,71388002,AW,SNOMED CT
63978002,122549002,AW,SNOMED CT
63978002,417746004,AW,SNOMED CT
64181003,386639001,AW,SNOMED CT
64290004,122549002,AW,SNOMED CT
64290004,417746004,AW,SNOMED CT
64415008,373249005,AW,SNOMED CT
64545009,40388003,AW,SNOMED CT
64545009,71388002,AW,SNOMED CT
64545009,387713003,AW,SNOMED CT
64545009,706004007,AW,SNOMED CT
64595005,410942007,AW,SNOMED CT
64615000,29633007,AW,SNOMED CT
64690006,71388002,AW,SNOMED CT
64715009,38341003,AW,SNOMED CT
64749001,64572001,AW,SNOMED CT
65189006,417746004,AW,SNOMED CT
65433005,258593008,AW,SNOMED CT
65433005,387713003,AW,SNOMED CT
65443008,38341003,AW,SNOMED CT
65447009,271558008,AW,SNOMED CT
65977005,34014006,AW,SNOMED CT
66052004,38341003,AW,SNOMED CT
66184009,277466009,AW,SNOMED CT
66225003,387713003,AW,SNOMED CT
66354006,71388002,AW,SNOMED CT
66610008,38341003,AW,SNOMED CT
66628005,353295004,AW,SNOMED CT
66709007,38341003,AW,SNOMED CT
66747002,371405004,AW,SNOMED CT
66760008,128139000,AW,SNOMED CT
66892003,386639001,AW,SNOMED CT
66962008,71388002,AW,SNOMED CT
66970003,276433004,AW,SNOMED CT
66976009,417746004,AW,SNOMED CT
67042008,386639001,AW,SNOMED CT
67536000,118940003,AW,SNOMED CT
67869008,60389000,AW,SNOMED CT
68189005,386639001,AW,SNOMED CT
68437005,362969004,AW,SNOMED CT
68504005,409709004,AW,SNOMED CT
68605000,38013005,AW,SNOMED CT
