sourceId,destinationId,relationship_type,source_system_name
3093003,361915004,Part of,SNOMED CT
3100007,272627002,Part of,SNOMED CT
3100007,302214001,Part of,SNOMED CT
3113001,280648000,Part of,SNOMED CT
3113001,280659009,Part of,SNOMED CT
3117000,362758006,Part of,SNOMED CT
3118005,244385005,Part of,SNOMED CT
3118005,362012001,Part of,SNOMED CT
3120008,116006008,Part of,SNOMED CT
3120008,181609007,Part of,SNOMED CT
3125003,302547009,Part of,SNOMED CT
3125003,361827000,Part of,SNOMED CT
3134008,182139001,Part of,SNOMED CT
3138006,90780006,Part of,SNOMED CT
3151001,23792002,Part of,SNOMED CT
3151001,61001002,Part of,SNOMED CT
3153003,279103004,Part of,SNOMED CT
3153003,281832008,Part of,SNOMED CT
3156006,229765004,Part of,SNOMED CT
3156006,362030008,Part of,SNOMED CT
3159004,302550007,Part of,SNOMED CT
3159004,362030008,Part of,SNOMED CT
3169005,362292005,Part of,SNOMED CT
3178004,245784004,Part of,SNOMED CT
3182002,278858007,Part of,SNOMED CT
3182002,362696003,Part of,SNOMED CT
3194006,244383003,Part of,SNOMED CT
3198009,361922007,Part of,SNOMED CT
3198009,362101004,Part of,SNOMED CT
3215002,361714009,Part of,SNOMED CT
3215002,362654002,Part of,SNOMED CT
3222005,362030008,Part of,SNOMED CT
3227004,362034004,Part of,SNOMED CT
3236000,361969002,Part of,SNOMED CT
3243006,113345001,Part of,SNOMED CT
3243006,303518005,Part of,SNOMED CT
3243006,361300007,Part of,SNOMED CT
3243006,361373008,Part of,SNOMED CT
3243006,362235009,Part of,SNOMED CT
3243006,362588004,Part of,SNOMED CT
3243006,362589007,Part of,SNOMED CT
3255000,361696001,Part of,SNOMED CT
3262009,245728004,Part of,SNOMED CT
3262009,362105008,Part of,SNOMED CT
3279003,181823007,Part of,SNOMED CT
3295003,362372000,Part of,SNOMED CT
3301002,362390004,Part of,SNOMED CT
3302009,302553009,Part of,SNOMED CT
3302009,362030008,Part of,SNOMED CT
3315000,258335003,Part of,SNOMED CT
3315000,362429007,Part of,SNOMED CT
3318003,76784001,Part of,SNOMED CT
3332001,302548004,Part of,SNOMED CT
3336003,361726004,Part of,SNOMED CT
3341006,281488008,Part of,SNOMED CT
3341006,362682009,Part of,SNOMED CT
3350008,181289004,Part of,SNOMED CT
3362007,265783002,Part of,SNOMED CT
3362007,420893000,Part of,SNOMED CT
3366005,244385005,Part of,SNOMED CT
3366005,362012001,Part of,SNOMED CT
3370002,181254001,Part of,SNOMED CT
3370002,181261002,Part of,SNOMED CT
3370002,362720007,Part of,SNOMED CT
3374006,51722002,Part of,SNOMED CT
3377004,361929003,Part of,SNOMED CT
3377004,362606005,Part of,SNOMED CT
3382006,181220002,Part of,SNOMED CT
3383001,38266002,Part of,SNOMED CT
3383001,87612001,Part of,SNOMED CT
3383001,362587009,Part of,SNOMED CT
3394002,302548004,Part of,SNOMED CT
3395001,181143004,Part of,SNOMED CT
3395001,302551006,Part of,SNOMED CT
3395001,362029003,Part of,SNOMED CT
3395001,362030008,Part of,SNOMED CT
3396000,362707009,Part of,SNOMED CT
3396000,362855003,Part of,SNOMED CT
3400000,361727008,Part of,SNOMED CT
3409004,362741001,Part of,SNOMED CT
3414000,302214001,Part of,SNOMED CT
3414000,362102006,Part of,SNOMED CT
3417007,77568009,Part of,SNOMED CT
3417007,302552004,Part of,SNOMED CT
3417007,361725000,Part of,SNOMED CT
3417007,361808006,Part of,SNOMED CT
