atom_id,source_code
A21049523,67340
A27405835,37248
A25756137,81436
A32360413,76511
A21037157,24116
A23568226,1005233
A21034958,83088
A34770805,11750
A29928625,81165
A32367761,0617T
A19993557,64772
A13079061,25515
A1748115,36260
A23575531,1002836
A34771472,35508
A34769132,92943
A34768521,1036745
A19993724,84156
A31178690,0570T
A32365673,14020
A31179091,0080U
A21041818,58920
A19993579,67025
A23569071,1004791
A34772594,57267
A32359209,12005
A32365842,17281
A32361921,34101
A23581098,27497
A21031943,21407
A4859119,64868
A11001572,58958
A34769448,54865
A32350791,19370
A1749195,61850
A21049020,47425
A21060993,90471
A25756788,90634
A31178676,0554T
A32352338,90912
A32355993,65150
A32365264,90732
A0082896,83785
A18514353,99408
A25756916,81218
A34773977,15241
A32365569,01470
A29929135,11104
A21046209,87808
A17110155,41530
A32357356,24073
A32358083,63088
A31179287,74022
A32359506,24587
A23571343,27357
A15886342,21123
A19996277,32484
A23577375,81253
A23574908,1018487
A13079053,31526
A23575560,1004509
A32359386,17281
A32355476,35650
A32354134,81400
A15887514,1121F
A4864099,31781
A11000730,3072F
A23576530,1013530
A34770020,64495
A23576997,27067
A2059997,25001
A32353815,64480
A0427809,86950
A19994982,49553
A19992704,55866
A34771412,27696
A34767554,93000
A29928598,36572
A32355069,19105
A32366028,26735
A32353257,33959
A15888071,25301
A1946532,73720
A32359119,01442
A19995156,72126
A21039211,86710
A0680758,61526
A4863396,48545
A24211525,35142
A34770438,36217
A31179476,97130
A32367043,81401
A0644167,27881
A21035483,40831
A32355376,1036221
A28578181,96567
A19993682,81220
A29929639,97155
A32365367,94664
A32355991,64911
A32363114,0171U
A32362542,70250
A24212219,33224
A21040941,25607
A21040882,24361
A34775029,0663T
A34773176,63053
A21037954,50544
A21053242,65782
A29928915,95984
A32361766,27364
A32362457,63303
A4848008,92370
A21032728,72129
A23572298,1004151
A34773960,01937
A23575701,1013360
A17111455,3386F
A32367496,92613
A32363926,27329
A32357669,36226
A32364269,43270
A34772086,61640
A34774985,94625
A32357896,50576
A21031800,26863
A4851556,31510
A4860734,49568
A25756145,87337
A34771952,33020
A32363410,99347
A32366524,52265
A32351777,75809
A19993274,25250
A21053451,82088
A15885987,27324
A23581071,26951
A4861636,86580
A4855996,26590
A4859658,15824
A34768258,26113
A34768861,35879
A32361888,33871
A18514413,3345F
A32367015,81278
A32367283,87481
A32367420,0205U
A21046780,86403
A21040243,82190
A21034320,52400
A24210305,33224
A21049103,50684
A21049818,86382
A19995256,82715
A29928917,96112
A11000440,41252
A21045299,45397
A21049064,49605
A23576600,4557F
A21032645,62365
A32361622,20701
A32366123,32667
A32353593,50557
A15887663,24134
A1747771,55862
A21043026,21343
A19994305,61557
A13078984,25525
A4859898,27758
A21060844,86060
A2408478,44208
A0656495,60100
A32355389,34101
A32357907,51727
A4953738,11444
A24209412,33249
A24211298,3775F
A21036847,01712
A23568420,19288
A24208729,88365
A21038627,82164
A34771977,35151
A34767553,92979
A34769087,87420
A32354991,15273
A23579689,1003614
A32363460,0632T
A32365351,93644
A19994654,4155F
A23569937,1004711
A27406380,SH
A4852135,84315
A23580477,1004798
A21049158,53275
A31180291,0582T
A31180181,0093U
A32354130,81400
A32354448,0145U
A21032351,33802
A15887315,27700
A23579541,27637
A18513147,37234
A32352223,88275
A0674967,27508
A23580980,21743
A34771195,1036666
A18513358,58578
A32351099,34111
A34769411,46050
A19994480,84126
A4861088,86331
A4891897,15261
A0644176,28820
A23573937,1003580
A34770124,0236U
A34774851,74713
A19994096,32110
A2059762,35131
A24207340,37224
A21051358,80414
A32353139,27479
A19995141,69720
A13078282,90386
A21040261,82677
A31178436,20705
A19992214,85009
A21037160,24126
A21035119,88309
A15888119,29325
A8576296,87278
A4855742,88125
A19996160,1008F
A21039083,1033F
A21034950,82679
A31179487,0545T
A19994880,33777
A24206787,72200
A21048471,27355
A4859585,28220
A23578839,1004032
A19992659,47801
A19991929,47370
A34773589,35131
A32363134,0202U
A32352931,19083
A32365019,82715
A15886730,13151
A24210344,44405
A24211097,78579
A21060369,61781
A34771879,21465
A34771446,33017
A0722233,10080
A29929656,0510T
A32358045,63015
A1946716,67904
A1748631,24115
A24207860,80376
A21057816,00174
A21049306,61608
A34772770,90677
A34770852,24655
A34769818,25426
A31179951,93786
A32359052,99347
A32364883,81352
A21047574,67938
A18513090,95861
A23579888,1502F
A13077777,50250
A24208022,33227
A34773867,1036831
A32363726,17282
A32359920,43214
A23574972,1021432
A4738560,59840
A1747096,62281
A19992660,48160
A4850273,35372
A34768513,68505
A21040231,81265
A23576891,21206
A0338308,43030
A32362714,78811
A32360940,0204U
A24207846,80347
A27404882,90661
A34774922,0257U
A19997631,88241
A31179015,66988
A31179714,1035685
A17111073,63663
A32364139,35141
A32364722,76125
A23574635,81251
A4863677,77262
A24211364,00400
A23573228,1010849
A21033672,27620
A23577191,1003460
A29929389,90750
A32361216,99349
A15887308,27275
A31179154,1013330
A8577724,36620
A4739171,65410
A34772940,25246
A11001131,01360
A4863380,48150
A21032905,86060
A4858525,33310
A34774830,68510
A23571513,1003196
A23568904,27641
A34775497,0265U
A19995798,57291
A32353979,76810
A32367146,81406
A19991867,37180
A4860182,43761
A18514999,55980
A15886348,21199
A21032326,33212
A21053482,82963
A34767849,45397
A32354577,92943
A32351940,81339
A32364404,52234
A21050061,93882
A34770639,87336
A32354696,97763
A32350983,28120
A19992542,27750
A19993436,49492
A34769815,25316
A19995793,57010
A32366109,31636
A32351583,63035
A32351643,64479
A32351901,80328
A1946152,80420
A1946119,87081
A32354022,78454
A21057905,20501
A21057878,15650
A34770028,65205
A0644863,01444
A32350912,25600
A32367753,0598T
A0815020,58410
A15886911,32651
A19996816,86612
A24207808,45382
A24210423,88377
A1946650,77523
A17111354,22902
A32363890,26562
A32355301,30905
A0656238,82252
A24208536,78290
A21043240,21743
A21059592,31541
A23575567,1004861
A19994136,35606
A8580088,58720
A21046589,42810
A19992433,33207
A19995144,69960
A19994414,76817
A23572809,20938
A18513236,0237T
A32365736,15135
A32357222,17282
A23578048,35103
A24209423,33988
A24211228,76642
A21035113,88305
A0783722,46735
A19995155,72114
A32357424,27197
A19992711,57292
A4859935,85555
A24208597,11422
A15886769,21345
A4848357,84075
A34769825,26498
A34774110,33269
A8583788,93000
A28578096,36468
A32353358,36215
A32353449,42815
A4856221,17270
A8583532,43135
A24206219,1022233
A34771495,39540
A21049423,63191
A4855656,51725
A32358542,81406
A32367169,81536
A19992769,64727
A25757061,96934
A34773429,00210
A34768310,29365
A19994146,36560
A0697853,60600
A32365671,14000
A32362518,67228
A23572999,28122
A28577864,Q2
A25756582,50434
A34773529,27892
A31179993,99458
A21060780,82735
A21041681,51030
A8582811,77336
A15886750,16020
A21060088,50553
A2407815,92610
A23576540,1013856
A0710015,15845
A31179718,96171
A17111233,5062F
A32365482,99325
A32351119,34421
A23572019,22224
A32360335,70140
A19994632,99505
A32359066,99415
A21044625,24341
A21044635,24535
A0770197,28496
A23574719,1003602
A32367550,93616
A4858504,50135
A31180269,0543T
A0805538,25312
A21058168,33507
A21058795,88313
A21053428,81212
A23573770,27538
A23575550,1003883
A0886408,15819
A34774574,27215
A31180527,0546T
A32356876,99245
A32360603,81401
A19996838,86978
A21042862,21079
A21047716,82271
A4917304,83670
A32356365,81406
A19992520,25805
A19996413,33233
A24212355,35820
A18515037,78815
A32365443,99027
A23578180,1014309
A34772943,25575
A32363641,15152
A32364409,52310
A32362213,48155
A23572062,25065
A0783414,50570
A24211062,77470
A21039140,41120
A32366012,26236
A21039299,71100
A15885435,15620
A18514859,65430
A21048527,27752
A1747768,31000
A34775521,91113
A1745702,88249
A32352374,92607
A32355452,35082
A0675011,28630
A15888146,32854
A21046356,93979
A21044068,86985
A21042328,81267
A4858466,26080
A8578518,33886
A34769897,36825
A34774903,87389
A8581510,40845
A21050208,93281
A21059539,29131
A2407248,76380
A11000862,78701
A4847804,80400
A34772835,99051
A21039277,23474
A23573210,1009440
A19992953,86277
A21038685,84540
A0784012,62194
A21031840,63266
A4858856,65290
A0648208,23107
A24209799,35045
A32360288,64635
A32356536,88368
A11000458,77053
A4861793,95937
A4861709,21245
A21059311,24565
A4858789,67515
A18514298,87592
A23580459,1003119
A23568738,20605
A34770699,92534
A34773905,0646T
A32357618,35005
A32351795,76705
A32362798,81401
A19993703,82465
A24212021,77086
A34770582,70150
A23570589,28313
A21040235,81479
A32367022,81342
A34774774,61556
A0644883,00142
A29929533,81185
A32352466,95810
A32355255,27500
A32353789,63101
A32364881,81348
A21050394,95830
A15886163,99381
A13078628,25515
A8577919,36005
A1945934,86696
A0783165,42809
A32356399,82172
A0781722,73000
A21057754,63281
A21051456,86406
A23570236,41530
A34773492,25028
A24209954,55175
A15886582,93313
A4917224,33863
A21045263,44365
A21055851,27654
A21049074,50200
A32360153,61001
A32363083,0040U
A19995880,64999
A13077823,99255
A21044324,01967
A21036506,82045
A21060454,63663
A27405224,1015030
A21060587,69905
A32356336,81405
A19997270,46746
A21051454,86382
A13077186,4030F
A32356989,11313
A27405831,36904
A32354321,86870
A0698212,53270
A4862534,37660
A19993470,53852
A34767321,50542
A21046549,15828
A23570366,15841
A32359095,0601T
A32359455,21049
A32358480,81402
A32356361,81406
A19995933,74185
A21042957,84560
A0813703,85999
A0757749,21490
A25757030,74712
A1751300,54699
A31179526,21602
A4855424,68745
A24209713,33880
A21053375,77301
A21049903,88302
A23569161,1009830
A23573304,84112
A32354481,0190U
A24210429,93289
A21056497,54250
A21060489,64555
A32365938,22554
A31178606,0115U
A28577982,81334
A32359355,17261
A15885038,21110
A32354580,92998
A21034997,85536
A19994017,4526F
A32350698,16030
A15886218,99479
A32361911,34001
A23572749,15937
A8578796,37188
A34773058,40814
A32359438,20604
A21053203,64590
A15886025,30150
A21033391,21209
A19997601,86738
A15887909,65757
A32353423,38765
A0729681,63250
A23573272,1014084
A21056858,67515
A21040723,15738
A21059564,30118
A13077437,4066F
A21056984,77469
A34770023,64610
A32353408,37244
A1414517,23106
A4891939,61120
A4862026,52648
A4852693,44626
A8584872,43887
A34769218,99426
A34774452,98970
A24211999,45381
A24212497,61618
A21046824,00454
A21057235,88307
A32358858,92531
A15886403,27140
A0644810,00870
A21055830,27538
A29928966,0538T
A17111053,3650F
A32352492,96137
A0672339,47425
A15886554,73090
A21055050,84238
A23572084,25574
A21039347,3050F
A24208575,80372
A21045372,49653
A23577018,27395
A21035418,99464
A19997145,27842
A23578555,21122
A23579435,23552
A32367543,93459
A19993764,87081
A0782244,21248
A21051741,01969
A21041459,43246
A11001360,96415
A21032143,24300
A13077926,4058F
A31180003,1035692
A15887065,1137F
A32354476,0183U
A0648097,25445
A8577288,29888
A21050507,86829
A21053152,63170
A27406173,V7
A23568855,26160
A4857643,95829
A32357312,21933
A32367122,81405
A23575775,34845
A23576894,21365
A19995570,15155
A18514271,86645
A34767260,37215
A15885257,93040
A32354097,81166
A32362965,86353
A21050272,25393
A0702882,92354
A21057718,21142
A13078696,26765
A4917293,83873
A21046525,99466
A34770956,41007
A32359293,15136
A32364437,57283
A19996125,95868
A15885423,12006
A19992078,65426
A1747434,59871
A1748728,20680
A34769800,23552
A32354647,95972
A23568376,1014219
A18515016,66740
A21060284,61108
A21041154,30460
A27405222,99156
A23574748,1004988
A21046212,88005
A8578552,40701
A32357459,28308
A32352021,81406
A1946221,19125
A4857386,69633
A0813776,31899
A24207201,33622
A21043078,91112
A32352780,15005
A32360775,86317
A15886561,77431
A0783796,33824
A21048317,24586
A27404835,31573
A15886155,95863
A23577264,1007413
A23577802,25290
A23577247,1006719
A34770240,0700T
A32365651,12002
A31179175,2025F
A32351155,35011
A32367353,0055U
A0688440,33645
A23574138,64647
A34771222,93289
A24209487,80345
A32359411,19283
A32358812,0222U
A23576998,27134
A4851920,59030
A34770982,45347
A21048002,00640
A23570772,1008541
A4851702,42960
A4927670,72195
A34775272,42975
A34773389,1013891
A32355450,35081
A1414915,90749
A1747424,00103
A23574482,25035
A0796069,31050
A24206789,73020
A21034404,58540
A18512563,64570
A34771045,61605
A27404929,UG
A32351727,70488
A32354170,81403
A1414694,26020
A21055327,00145
A23572397,1009944
A11000574,6005F
A32354866,11620
A0773639,40761
A4917123,60650
A32366564,57250
A32353724,62282
A32360260,63307
A4852007,94762
A34772819,97157
A34767513,0278U
A4891881,63308
A34773673,54340
A21036488,80434
A4856756,28645
A0648206,24102
A34770328,22633
A27404897,0427T
A32357291,21182
A19994598,94690
A4856783,25690
A27405425,90688
A18514334,93270
A21053288,68705
A25756156,92537
A34769152,95027
A32363895,26725
A8580445,27381
A0693588,62005
A19993474,54322
A11000595,25607
A25757014,78453
A25756933,61645
A34768757,22328
A34768442,54348
A11001130,01232
A32362904,81408
A15885954,24935
A21037386,27825
A0729676,63271
A15887195,15002
A23581041,25491
A32361201,99307
A32355621,44127
A32355705,50557
A0693534,82664
A4855410,21431
A24207044,1021855
A21049540,67973
A21037461,29867
A21042384,83655
A11000632,1035F
A34767492,0051U
A29929564,0021U
A32359766,34715
A21046148,86617
A24208975,35132
A21037936,49657
A21045519,55706
A15885356,1124F
A8578416,88331
A34767129,19355
A34768361,35681
A31179393,0090U
A32367610,96132
A32355200,25443
A32351572,62365
A32353749,63044
A8582729,57460
A21047071,27325
A32352846,15823
A23577213,1004770
A23578049,1006662
A34768354,33991
A34771523,45333
A32350787,19340
A32355858,62329
A32364623,65800
A24209917,51555
A19995657,36415
A23578149,1012323
A34767145,21454
A21051250,67923
A17110145,31627
A17111197,75572
A32364563,63170
A32362647,77081
A18514649,74360
A2060358,26350
A27405390,62323
A21059621,32484
A23572156,27822
A23573850,81350
A34768353,33897
A34772011,43831
A31179978,96156
A29929016,81172
A32362623,76377
A21044579,23100
A0682742,88161
A21033526,25440
A4850170,61703
A34768896,43247
A34769121,90969
A32358276,75957
A17110415,23220
A4857566,24802
A4856628,63076
A19994184,44603
A13076999,49203
A8579264,89280
A32364274,43288
A15888177,93292
A21059452,27416
A23570050,87177
A32352555,99223
A19996830,86703
A31178523,77412
A0317783,70350
A13077972,44300
A24211581,38381
A34768509,67121
A17110699,4053F
A0646163,86632
A32359284,15120
A32359767,34716
A32364212,37766
A32355954,64451
A1946295,87176
A24212402,38308
A24207574,64792
A19996066,87799
A0734222,86805
A21057598,44143
A18514022,43337
A32353397,37231
A32366321,37238
A32360768,86008
A23577842,27158
A18512854,00942
A21050423,11646
A4861044,44310
A32356050,73000
A34768003,83521
A0802142,61710
A23572195,29879
A29928947,0507T
A32355037,17274
A17110978,20696
A32365132,87534
A0341734,50800
A4864116,54316
A23581162,61616
A27405758,0447T
A21046106,83861
A34771808,0709T
A34770302,19000
A8582264,96425
A32360430,76882
A21057093,84307
A13078945,99251
A0675009,28470
A18513897,93613
A34774534,21899
A21031776,01920
A27404726,22870
A32366618,61751
A21060197,55680
A21050358,84252
A23568832,25116
A34773097,47360
A21050350,82977
A34775120,22552
A25757292,81455
A34774426,93598
A34774057,27580
A21047321,43848
A25756245,90650
A32353272,34111
A32362718,80069
A32356493,87500
A15885926,22855
A4953725,94664
A34775539,93595
A19997295,50400
A1748829,31231
A19993341,33688
A23575337,25600
A34767110,11424
A34773106,49418
A15886302,15600
A1750184,83570
A28578289,81105
A32363447,0604T
A21037133,23140
A8578088,26494
A23572079,25337
A34775091,15999
A19997496,76800
A21032739,73562
A19995947,75870
A24207363,44402
A21041456,43244
A21053696,90472
A29929192,0022U
A29929345,81236
A32355068,19081
A17110979,20697
A18512080,33220
A24210400,81313
A21048218,21127
A21059570,30520
A27405040,GV
A25756373,15116
A23569179,1010537
A0680744,61519
A21057760,64820
A4859363,33501
A21060536,67031
A23569773,27884
A19993424,46735
A34773377,96127
A32350504,11046
A32357123,15135
A32362885,81406
A0816937,55600
A21039103,21138
A0676733,44025
A21051930,20103
A21034048,42200
A23568282,1007939
A25756028,74712
A34772066,56821
A19995725,47130
A32354993,15274
A32353400,37233
A32362304,54417
A4849836,23931
A23579716,1006839
A24206618,54050
A24207882,1022273
A23569604,21155
A0783782,49610
A32367696,99328
A0793635,13160
A4856742,26705
A23572165,28092
A34772268,95782
A23577269,1007914
A17111054,6070F
A32362751,80412
A0814655,53215
A2060075,78195
A23575715,1014221
A34772194,87391
A32352190,87531
A0332913,29440
A23579728,43257
A19996797,84580
A18512685,92132
A34771100,70380
A21035567,93623
A32366666,63051
A32362494,64493
A0684667,24495
A19995145,70140
A4858421,95875
A24212381,37226
A28578231,31645
A23578902,1007623
A32364635,67908
A25756915,77772
A29928979,10012
A32366557,54435
A32350860,22854
A32366132,33256
A24207271,35103
A23576429,1005792
A0746775,88356
A18513987,93451
A19992398,36251
A34775510,90658
A32357029,12035
A32366881,76513
A0814660,74455
A19997171,31820
A24209692,33478
A21045715,62362
A34768187,01939
A32363550,11970
A32359527,25526
A21031789,21299
A8578851,22102
A4863983,33474
A21054130,35681
A21054126,35536
A32355250,27416
A32366308,37185
A19995586,24515
A32367160,81415
A21040889,24538
A23570365,15786
A4852337,21209
A34771300,01770
A23570753,1007346
A32361957,34709
A21060028,48400
A32354790,0620T
A32367764,0629T
A32364307,45500
A23573683,25066
A21058662,82108
A19997751,15277
A34768005,86051
A32358532,81405
A23579525,27392
A15887331,28715
A24212241,33774
A21041722,53000
A21052894,53415
A31180343,64415
A19996982,22903
A4856781,25675
A0709030,82955
A19996976,11623
A4861712,21249
A13077161,87500
A23568230,1005381
A1087212,95807
A34769804,24332
A32366659,63035
A21057730,31661
A19994755,81298
A34769695,1035144
A19997659,92313
A4856225,17274
A4847525,49900
A21046591,44111
A21041007,27227
A34773180,63266
A4851626,41100
A32352865,17261
A32366114,31652
A32353304,34844
A32360618,81402
A0646685,75600
A21053555,86638
A0757678,27236
A0773233,36680
A4862161,32540
A18513178,22551
A34768058,90585
A23580023,89354
A28578404,34702
